"id","SehirIlceMahalleAdi","UstID","minlongitude","minlatitude","maxlongitude","maxlatitude","MahalleID"
50995,BUZLUK (BUZLUK),1925,35.746304,39.897789,35.808303,39.921788,
50996,ÇAMSARAY (ÇAMSARAY),1925,35.789608,40.036825,35.849141,40.086872,
50997,ÇAYPINAR,1925,35.730650,39.975237,35.797642,40.042916,
50998,DERBENT (DERBENT),1925,35.847232,39.923128,35.893793,39.951104,
50999,DİKMESÖĞÜT (DİKMESÖĞÜT),1925,35.830908,40.020223,35.860291,40.070429,
51000,ELMALI (ELMALI),1925,35.905753,39.936399,35.958658,40.001556,
51001,ELMALIÇİFTLİĞİ (ELMALIÇİFTLİĞİ),1925,35.923096,40.045696,35.960301,40.105619,
51002,ELMALIÜTÜĞÜ (ELMALIÜTÜĞÜ),1925,35.927681,39.932962,36.001647,39.986635,
51003,FATİH  (HALIKÖY),1925,35.905981,39.997923,35.921588,40.019815,
51004,GÜMÜŞDİĞİN,1925,35.701468,39.969029,35.734445,40.006239,
51005,GÜMÜŞSU (GÜMÜŞSU),1925,35.887222,40.045477,35.936673,40.106171,
51006,HANÖZÜ (HANÖZÜ),1925,35.759018,40.063012,35.864561,40.106188,
51007,KABALI (KABALI),1925,35.634363,39.922944,35.697565,39.983912,
51008,KADIOĞLU,1925,35.790509,39.985901,35.807860,39.999260,
51009,KEMALLİ (KEMALLİ),1925,35.775849,39.913077,35.815470,39.960802,
51010,KIYILI (KIYILI),1925,35.681248,39.942575,35.737338,39.989542,
51011,LÜTFULLAH KAYALAR,1925,35.782102,39.965127,35.839180,40.036969,
51012,ÖRENCİK (ÖRENCİK),1925,35.609445,39.902806,35.664458,39.971359,
51013,OVACIK (OVACIK),1925,35.887530,40.028487,35.922967,40.088225,
51014,SEYHAN (SEYHAN),1925,35.782102,40.014118,35.836076,40.056042,
51015,ÜÇAĞAÇ,1925,35.747660,39.919187,35.785616,39.958695,
51016,VASFIBEY ,1925,35.723629,39.958695,35.764827,40.015453,
51017,YAKACIK,1925,35.813760,39.936802,35.864292,39.984680,
51018,YANGI,1925,35.691655,39.916467,35.747708,39.962457,
51019,YANIK (YANIK),1925,35.803759,39.901220,35.848458,39.955320,
51020,YAVUHASAN (YAVUHASAN),1925,35.698423,40.035610,35.789820,40.104659,
51021,YELTEN (YELTEN),1925,35.847283,40.029812,35.889979,40.106174,
51022,YENİ,1925,35.747660,39.956153,35.824163,39.995041,
51023,YONCALIK (HALIKÖY),1925,35.854666,39.986708,35.871540,39.996169,
51024,AGAHEFENDİ,1926,34.792872,39.822185,34.796377,39.825550,
51025,AKTAŞ (AKTAŞ),1926,34.878514,39.925480,34.926596,40.003824,
51026,AKYAMAÇ (AKYAMAÇ),1926,34.629877,39.872317,34.666597,39.915422,
51027,AŞAĞI ÇATAK,1926,34.801757,39.823492,34.804936,39.826137,
51028,AŞAĞINOHUTLU,1926,34.804691,39.821791,34.815853,39.826763,
51029,AYDOĞAN (AYDOĞAN),1926,34.408634,39.877937,34.439587,39.906996,
51030,AZİZLİ (AZİZLİ),1926,34.765305,39.725445,34.812342,39.778593,
51031,BACILI (BACILI),1926,34.516924,39.874568,34.585726,39.945613,
51032,BAHÇECİK (BAHÇECİK),1926,34.498932,39.806779,34.531070,39.851897,
51033,BAHÇEŞEHİR,1926,34.823155,39.817885,34.864072,39.829288,
51034,BAŞIBÜYÜKLÜ (BAŞIBÜYÜKLÜ),1926,34.694756,39.712402,34.743576,39.761782,
51035,BAŞINAYAYLA (BAŞINAYAYLA),1926,34.757013,39.672599,34.813800,39.726715,
51036,BATTAL (BATTAL),1926,34.971371,39.481596,35.038879,39.556054,
51037,BAYATÖREN (BAYATÖREN),1926,35.033439,39.502626,35.112671,39.576503,
51038,BEYVELİOĞLU (BEYVELİOĞLU),1926,34.623022,39.740793,34.677994,39.775903,
51039,BİLAL ŞAHİN,1926,34.811673,39.828730,34.828701,39.845601,
51040,BOZLAR (BOZLAR),1926,34.871272,39.774412,34.930904,39.824126,
51041,BÜYÜKİNCİRLİ (BÜYÜKİNCİRLİ),1926,34.879751,39.574678,34.935870,39.653193,
51042,BÜYÜKMAHAL (BÜYÜKMAHAL),1926,34.919674,39.921791,34.975595,39.971752,
51043,BÜYÜKNEFES (BÜYÜKNEFES),1926,34.482415,39.843598,34.540529,39.895633,
51044,BUZAĞCIOĞLU (BUZAĞCIOĞLU),1926,34.923625,39.763394,34.969314,39.809882,
51045,ÇAĞLAYAN (ÇAĞLAYAN),1926,34.965123,39.713134,35.015191,39.754002,
51046,ÇALATLI (ÇALATLI),1926,34.880274,39.827151,34.933697,39.879151,
51047,ÇALILI (ÇALILI),1926,34.904681,39.637521,34.956245,39.684485,
51048,CAMİ (OSMANPAŞA),1926,34.936867,39.591006,34.969482,39.652524,
51049,ÇAPANOĞLU,1926,34.762122,39.750642,34.842868,39.814608,
51050,CİHANPAŞA (CİHANPAŞA),1926,34.723626,39.951917,34.807895,40.017838,
51051,ÇIRADERESİ (DERBENT),1926,34.647148,39.975382,34.711016,40.022207,
51052,ÇORAK (ÇORAK),1926,34.659996,39.885661,34.697887,39.926036,
51053,DAĞYENİCESİ (DAĞYENİCESİ),1926,34.906102,39.974849,34.958314,40.001871,
51054,DAMBASAN (DAMBASAN),1926,34.494195,39.895073,34.565617,39.952022,
51055,DARICI (DARICI),1926,34.992547,39.935398,35.054623,39.993212,
51056,DELİHASANLI (DELİHASANLI),1926,34.497973,39.944524,34.570952,39.990801,
51057,DEREBOYMUL (DEREBOYMUL),1926,34.530660,39.804439,34.583992,39.859315,
51058,DEREKIŞLA (DEREKIŞLA),1926,34.671635,39.735794,34.706346,39.773049,
51059,DEREMAHAL (DEREMAHAL),1926,34.953700,39.951309,34.998910,39.995794,
51060,DEREMUMLU (DEREMUMLU),1926,34.901248,39.862447,34.960819,39.926100,
51061,DEVELİK,1926,34.804437,39.811104,34.809697,39.815621,
51062,DİVANLI,1926,34.802520,39.727402,34.874348,39.800782,
51063,ERDOĞAN AKDAĞ,1926,34.815813,39.822777,34.863079,39.837523,
51064,ERKEKLİ (ERKEKLİ),1926,34.764521,39.634671,34.837945,39.686494,
51065,ESKİPAZAR,1926,34.793959,39.806482,34.805968,39.818270,
51066,EVCİ (EVCİ),1926,34.706607,39.853573,34.791651,39.904978,
51067,FAKIBEYLİ (FAKIBEYLİ),1926,34.932183,39.827956,34.985050,39.887913,
51068,FATİH,1926,34.812341,39.813107,34.829578,39.824448,
51069,GELİNGÜLLÜ (ESENLİ),1926,35.001230,39.572057,35.111721,39.627811,
51070,GEVREK (GEVREK),1926,34.896615,39.675340,34.924185,39.726432,
51071,GÖKÇEKIŞLA (GÖKÇEKIŞLA),1926,34.849020,39.643636,34.908970,39.686944,
51072,GÖRPELİ (GÖRPELİ),1926,34.439565,39.861739,34.499273,39.916239,
51073,GÜDÜLELMAHACILI (GÜDÜLELMAHACILI),1926,34.872600,39.726213,34.934294,39.776482,
51074,GÜLLÜK (GÜLLÜK),1926,34.865427,39.866894,34.913286,39.938743,
51075,GÜLLÜOLUK (GÜLLÜOLUK),1926,34.583020,39.864581,34.630503,39.913017,
51076,HAMZALI (HAMZALI),1926,34.664860,39.622078,34.723529,39.667718,
51077,HAYDARBEYLİ (HAYDARBEYLİ),1926,34.444448,39.901570,34.496173,39.959156,
51078,İNCEÇAYIR (İNCEÇAYIR),1926,34.968687,39.800859,35.020721,39.851887,
51079,İŞLEĞEN (İŞLEĞEN),1926,34.967283,39.761975,35.005833,39.809118,
51080,İSTANBULLUOĞLU,1926,34.798289,39.821308,34.805979,39.823869,
51081,KABABEL (KABABEL),1926,34.972402,39.842719,35.023521,39.908052,
51082,KALE (KALE),1926,34.654106,39.831859,34.682984,39.891467,
51083,KARABIYIK (KARABIYIK),1926,34.921286,39.527514,34.997805,39.599458,
51084,KARACALAR (KARACALAR),1926,34.848948,40.006974,34.903857,40.045437,
51085,KARALAR (KARALAR),1926,34.401898,39.902107,34.453813,39.952224,
51086,KARATEPE,1926,34.806200,39.823761,34.822686,39.834628,
51087,KAŞKIŞLA (KAŞKIŞLA),1926,35.093481,39.488067,35.131263,39.557392,
51088,KAVURGALI (KAVURGALI),1926,34.914537,39.808521,34.971259,39.853919,
51089,KIRIKSOKU (KIRIKSOKU),1926,34.680629,39.828394,34.710166,39.891311,
51090,KIŞLA (KIŞLA),1926,34.925274,39.946560,34.954854,39.978556,
51091,KIZILTEPE (KIZILTEPE),1926,34.790839,39.862531,34.875188,39.935125,
51092,KÖÇEKKÖMÜ (KÖÇEKKÖMÜ),1926,34.793290,39.827581,34.888016,39.874240,
51093,KÖÇEKLİOĞLU (KÖÇEKLİOĞLU),1926,34.903521,39.708426,34.966650,39.750530,
51094,KOLANLI (KOLANLI),1926,35.043917,39.972936,35.086615,40.009728,
51095,KÖSEOĞLU,1926,34.766139,39.805157,34.807337,39.822926,
51096,KÖSEYUSUFLU (KÖSEYUSUFLU),1926,34.675586,39.762007,34.714038,39.825369,
51097,KÖYÜN KENDİSİ (ALEMDAR),1926,34.694881,39.886861,34.760634,39.934007,
51098,KÖYÜN KENDİSİ (GÜNEŞLİ),1926,34.537915,39.843456,34.587067,39.887085,
51099,KÖYÜN KENDİSİ (LÖK),1926,34.820056,39.615744,34.881892,39.670735,
51100,KÖYÜN KENDİSİ (PENBECİK),1926,34.631987,39.764294,34.677959,39.814053,
51101,KOYUNCULU (KOYUNCULU),1926,34.967210,39.686277,35.031266,39.726309,
51102,KUŞCU (KUŞCU),1926,34.702432,39.627156,34.768865,39.698673,
51103,KUYUMCU (KUYUMCU),1926,34.706254,39.753964,34.754876,39.806601,
51104,MEDRESE,1926,34.805289,39.819199,34.816229,39.823761,
51105,MEHMET HULUSİ EFENDİ,1926,34.767043,39.820187,34.813651,39.860477,
51106,MERKEZ (BALTASARILAR),1926,34.698547,39.911806,34.762199,39.957052,
51107,MERKEZ (BİŞEK),1926,34.642186,39.905737,34.698547,39.957364,
51108,MERKEZ (ÇADIRARDIÇ),1926,34.372259,39.925340,34.431888,39.981763,
51109,MERKEZ (ÇATMA),1926,34.453445,39.950582,34.505047,39.999838,
51110,MERKEZ (DAYILI),1926,34.565754,39.730725,34.636128,39.811669,
51111,MERKEZ (DERBENT),1926,34.651830,39.975382,34.692886,39.997683,
51112,MERKEZ (GÜLYAYLA),1926,34.607471,39.906929,34.642683,39.944833,
51113,MERKEZ (KIRIM),1926,34.756617,39.869760,34.828253,39.972073,
51114,MERKEZ (TÜRKMENSARILAR),1926,34.805875,39.925191,34.880072,39.999315,
51115,MEZRAA (MEZRAA),1926,34.932653,39.737457,34.976145,39.782017,
51116,MUSABEYLİ (MUSABEYLİ),1926,34.584739,39.804013,34.644399,39.857089,
51117,MUSABEYLİBOĞAZI (MUSABEYLİBOĞAZI),1926,34.621047,39.834168,34.675761,39.874097,
51118,MUTAFOĞLU,1926,34.795460,39.823421,34.803831,39.827633,
51119,ÖRENCİK (ÖRENCİK),1926,34.429512,39.867197,34.457122,39.887328,
51120,ÖZLÜCE (ÖZLÜCE),1926,35.028777,39.460612,35.100689,39.529614,
51121,RECEPLİ (RECEPLİ),1926,34.828604,39.776614,34.915610,39.839534,
51122,SAĞLIK (SAĞLIK),1926,34.574765,39.811595,34.621886,39.877955,
51123,SALMANFAKILI (SALMANFAKILI),1926,34.718516,39.693521,34.771222,39.747069,
51124,SARIFATMA (SARIFATMA),1926,34.399457,39.951123,34.461564,40.000786,
51125,SARIHACILI,1926,34.733953,39.770126,34.785999,39.837363,
51126,SARIMBEY (SARIMBEY),1926,34.931145,39.886174,35.006353,39.952430,
51127,SARININÖREN (SARININÖREN),1926,34.990922,39.547207,35.054014,39.609367,
51128,ŞEHİTLER (OSMANPAŞA),1926,34.958410,39.595041,35.001411,39.652491,
51129,ŞEYHOSMAN,1926,34.770776,39.804118,34.803843,39.819879,
51130,SÖĞÜTLÜYAYLA (SÖĞÜTLÜYAYLA),1926,34.420096,39.871329,34.443198,39.898037,
51131,TAŞKÖPRÜ,1926,34.807153,39.813453,34.813521,39.820019,
51132,TAYFUR (TAYFUR),1926,34.922875,39.674790,34.969236,39.714031,
51133,TAYIP (TAYIP),1926,34.684552,39.806249,34.793411,39.865736,
51134,TEKKE,1926,34.803081,39.815101,34.809192,39.818800,
51135,TEKKE (OSMANPAŞA),1926,34.936094,39.606548,34.967079,39.657381,
51136,TEKKEYENİCESİ (TEKKEYENİCESİ),1926,34.953810,39.644757,35.001668,39.703017,
51137,TOPAÇ (TOPAÇ),1926,34.613715,39.787280,34.685383,39.835892,
51138,TOPÇU (TOPCU),1926,34.806059,39.667829,34.864592,39.733690,
51139,TÜRKMEN (TÜRKMEN),1926,34.853793,39.678484,34.897018,39.734875,
51140,TUZKAYA,1926,34.789270,39.820179,34.803696,39.825714,
51141,YASSIHÜYÜK (YASSIHÜYÜK),1926,34.824462,39.951972,34.904468,40.015785,
51142,YAZPINAR (YAZPINAR),1926,34.956383,39.723139,35.001645,39.767920,
51143,YENİCAMİ,1926,34.809184,39.817687,34.818001,39.823029,
51144,YEŞİLOVA (YEŞİLOVA),1926,34.988077,39.627363,35.040768,39.692586,
51145,YUDAN (YUDAN),1926,35.001230,39.609367,35.060635,39.656971,
51146,YUKARIÇATAK,1926,34.800091,39.825055,34.805511,39.831021,
51147,YUKARINOHUTLU,1926,34.803935,39.824170,34.815258,39.833516,
51148,ALTINSU (ALTINSU),1927,35.437373,39.633272,35.504684,39.667736,
51149,BALKAYA (DEDEFAKILI),1927,35.435509,39.714531,35.482101,39.754402,
51150,BAŞPINAR (BAŞPINAR),1927,35.555524,39.668767,35.596085,39.715846,
51151,BENLİ (BENLİ),1927,35.497760,39.614574,35.570305,39.654769,
51152,BÜYÜK CAMİİ,1927,35.443409,39.692336,35.510290,39.711023,
51153,ÇİÇEKLİHÜYÜĞÜ (ÇİÇEKLİHÜYÜĞÜ),1927,35.614109,39.824605,35.677147,39.879024,
51154,CUMHURİYET (OZAN),1927,35.558139,39.647584,35.592323,39.673102,
51155,DEDEFAKILI MERKEZ (DEDEFAKILI),1927,35.418336,39.701958,35.462533,39.736003,
51156,DİVANLI,1927,35.503706,39.652683,35.536350,39.679562,
51157,FATİH SULTAN MEHMET,1927,35.505884,39.672490,35.534202,39.693564,
51158,GÜLDİBİ,1927,35.458345,39.702902,35.513885,39.727785,
51159,İZİBÜYÜK (İZİBÜYÜK),1927,35.604159,39.860946,35.662865,39.913142,
51160,KAMBERLİ (KAMBERLİ),1927,35.474190,39.725162,35.525494,39.782197,
51161,KARAPINAR (KARAPINAR),1927,35.529802,39.697102,35.592221,39.754533,
51162,KARŞIYAKA,1927,35.509457,39.679562,35.542218,39.719368,
51163,KESİKKÖPRÜ (KESİKKÖPRÜ),1927,35.635244,39.873240,35.719689,39.932448,
51164,KÖSEALİLİ (KÖSEALİLİ),1927,35.527513,39.624657,35.565588,39.669129,
51165,M.FEVZİ ÇAKMAK,1927,35.503655,39.694094,35.513505,39.704709,
51166,MERKEZ (ÇİÇEKLİ),1927,35.575956,39.781663,35.636577,39.843703,
51167,PARMAKSIZ (PARMAKSIZ),1927,35.534202,39.665223,35.574393,39.699973,
51168,SARAY,1927,35.515087,39.717553,35.581970,39.776023,
51169,SARAYÖZÜ (SARAYÖZÜ),1927,35.518316,39.759777,35.588588,39.831899,
51170,SÖĞÜTLÜ (SÖĞÜTLÜ),1927,35.558783,39.816890,35.616337,39.867332,
51171,YENİ,1927,35.476170,39.673370,35.506439,39.697810,
51172,AKBENLİ (AKBENLİ),1928,35.281485,39.337654,35.354248,39.390968,
51173,AKBUCAK (AKBUCAK),1928,35.157131,39.517984,35.228457,39.564188,
51174,AKÇADAM (AKÇADAM),1928,35.600419,39.554956,35.640378,39.604695,
51175,ALEMBEY (ALEMBEY),1928,35.498607,39.495839,35.532425,39.545199,
51176,ALİFAKILI (ALİFAKILI),1928,35.449944,39.387881,35.501143,39.433277,
51177,ARPALIK (ARPALIK),1928,35.404853,39.491567,35.467903,39.546023,
51178,AZAPBAŞLI (AZAPBAŞILI),1928,35.555844,39.482412,35.603075,39.513967,
51179,BAĞLARBAŞI (BABAYAĞMUR),1928,35.440274,39.342041,35.503171,39.390208,
51180,BAĞLICA (BAĞLICA),1928,35.268568,39.597920,35.329959,39.632495,
51181,BAHÇELİEVLER,1928,35.348299,39.494829,35.375674,39.519797,
51182,BARAKLI (BARAKLI),1928,35.456145,39.425536,35.524081,39.470333,
51183,BATTALGAZİ,1928,35.327132,39.489736,35.373059,39.506215,
51184,BEBEKKÖY (BEBEKKÖY),1928,35.355409,39.588877,35.417546,39.645430,
51185,BEYAZIT,1928,35.381356,39.491749,35.415696,39.525688,
51186,BOYALIK (BOYALIK),1928,35.391657,39.404881,35.459211,39.453625,
51187,BURUNKIŞLA (BURUNKIŞLA),1928,35.190788,39.378588,35.244894,39.468309,
51188,BÜYÜKÇALAĞIL (BÜYÜKÇALAĞIL),1928,35.452487,39.547361,35.499079,39.595882,
51189,ÇATAK (ÇATAK),1928,35.384103,39.344655,35.440286,39.379838,
51190,ÇIKRIKÇI (KARAYAKUP),1928,35.414810,39.523967,35.479696,39.572176,
51191,ÇOKUMEŞME (ÇOKUMEŞME),1928,35.329304,39.409528,35.398927,39.464800,
51192,CUMHURİYET,1928,35.377926,39.495574,35.404853,39.528687,
51193,DEREDOĞAN (DEREDOĞAN),1928,35.223784,39.360141,35.282842,39.460813,
51194,DEREKAPLANCI (DEREKAPLANCI),1928,35.582219,39.476909,35.632126,39.539633,
51195,DOĞANSARAY (DOĞANSARAY),1928,35.457453,39.466093,35.522437,39.512835,
51196,EMİRBEY (EMİRBEY),1928,35.514812,39.470122,35.555983,39.527792,
51197,ERBEK (ERBEK),1928,35.530912,39.574853,35.581578,39.618024,
51198,FATİH,1928,35.325494,39.464800,35.375852,39.493991,
51199,FATİH (YUKARISARIKAYA),1928,35.154490,39.412855,35.182374,39.442656,
51200,FEVZİ ÇAKMAK,1928,35.339810,39.497142,35.371032,39.523839,
51201,GÜLPINAR (GÜLPINAR),1928,35.212485,39.456014,35.254959,39.503959,
51202,GÜNDÜZLÜ (GÜNDÜZLÜ),1928,35.560822,39.511574,35.587716,39.544828,
51203,HASBEK (HASBEK),1928,35.526741,39.534829,35.575911,39.577200,
51204,HİSARBEY (HİSARBEY),1928,35.626012,39.534848,35.685949,39.591988,
51205,HÜRRİYET,1928,35.366004,39.446712,35.399174,39.487488,
51206,ILISU (ILISU),1928,35.329534,39.493381,35.380824,39.549526,
51207,İNEVİ (İNEVİ),1928,35.306290,39.545976,35.357606,39.632495,
51208,İNKIŞLA (İNKIŞLA CELALHÜYÜĞÜ),1928,35.629221,39.560372,35.671040,39.596234,
51209,İSTİKLAL,1928,35.362517,39.502292,35.385376,39.528687,
51210,KADIGÜLLÜ (KADIGÜLLÜ),1928,35.508207,39.564076,35.562140,39.618318,
51211,KADILI (KADILI),1928,35.273608,39.515027,35.335311,39.567828,
51212,KAPLICA,1928,35.373938,39.491211,35.381939,39.496205,
51213,KARABACAK (KARABACAK),1928,35.126312,39.450384,35.216098,39.521456,
51214,KARACALAR (KARACALAR),1928,35.353685,39.644068,35.427643,39.672039,
51215,KARAELLİ (KARAELLİ),1928,35.454242,39.581167,35.520058,39.621972,
51216,KARAHALLI (KARAHALLI),1928,35.401162,39.347149,35.459623,39.412526,
51217,KARAYAKUP (KARAYAKUP),1928,35.361653,39.525688,35.420768,39.589456,
51218,KARGALIK (KARGALIK),1928,35.460487,39.610572,35.529199,39.638997,
51219,KARŞIYAKA,1928,35.372471,39.495633,35.381487,39.503638,
51220,KAYAPINAR,1928,35.336427,39.461653,35.367936,39.474560,
51221,KAZIM KARABEKİR,1928,35.352289,39.472212,35.372946,39.486192,
51222,KEMALLI (KEMALLI),1928,35.568655,39.583530,35.609457,39.619005,
51223,KERPİÇCİK (KERPİÇCİK),1928,35.226579,39.511307,35.274985,39.560128,
51224,KOÇAK (KOÇAK),1928,35.465079,39.509917,35.503332,39.551548,
51225,KOÇCAĞIZ (KOÇCAĞIZ),1928,35.398180,39.554519,35.458707,39.608227,
51226,KONURLU (KONURLU),1928,35.418039,39.442114,35.472686,39.491736,
51227,KÖPRÜCEK,1928,35.410642,39.461589,35.455179,39.511121,
51228,KÜÇÜKÇALAĞIL (KÜÇÜKÇALAĞIL),1928,35.403478,39.607063,35.461882,39.666217,
51229,KÜRKCÜ (KÜRKCÜ),1928,35.522020,39.462057,35.608633,39.502346,
51230,MESCİTLİ (MESCİTLİ),1928,35.531670,39.504978,35.563914,39.535874,
51231,OSMAN GAZİ,1928,35.381356,39.476244,35.413674,39.494607,
51232,PINARKAYA (PINARKAYA),1928,35.226675,39.344191,35.341478,39.410136,
51233,RAMADANLI (RAMADANLI),1928,35.575476,39.533929,35.632954,39.559530,
51234,ŞEKERPINAR,1928,35.373995,39.445618,35.420244,39.492782,
51235,SELİMLİ (SELİMLİ),1928,35.191523,39.496676,35.251205,39.551134,
51236,SÖYLEMEZ (SÖYLEMEZ),1928,35.329959,39.570663,35.392824,39.646190,
51237,TEPEDOĞAN (TEPEDOĞAN),1928,35.275273,39.410010,35.341005,39.450345,
51238,TERZİLİ (KARAYAKUP),1928,35.347794,39.539472,35.387953,39.578974,
51239,TOMARCAHÜYÜĞÜ (TOMARCAHÜYÜĞÜ),1928,35.275811,39.485936,35.331304,39.535682,
51240,TOPAKTAŞ (TOPAKTAŞ),1928,35.620405,39.481776,35.663386,39.517661,
51241,TOPRAKPINAR (TOPRAKPINAR),1928,35.243730,39.458350,35.290878,39.515514,
51242,TURGUT ÖZAL (YUKARISARIKAYA),1928,35.153418,39.360141,35.226919,39.461047,
51243,ÜRKÜTLÜ (ÜRKÜTLÜ),1928,35.494923,39.542949,35.535485,39.586925,
51244,YAHYALI (YAHYALI),1928,35.372018,39.361264,35.410302,39.420574,
51245,YAYLAGÜL (YAYLAGÜL),1928,35.278494,39.440580,35.336427,39.486658,
51246,YAZIKAPLANCI (YAZIKAPLANCI),1928,35.570897,39.553902,35.621310,39.591800,
51247,YENİDOĞAN,1928,35.320441,39.472148,35.375050,39.496491,
51248, SORGUN TATLISI (BAHADIN,1929,35.289854,39.684786,35.357636,39.730653,
51249,AGAHEFENDİ,1929,35.136170,39.801572,35.182384,39.813875,
51250,AĞCIN (AĞCIN),1929,35.036131,39.849696,35.097583,39.913908,
51251,AHMETEFENDİ,1929,35.122133,39.811940,35.179275,39.849027,
51252,AHMETFAKILI (YENİYER),1929,35.378812,39.747048,35.424580,39.829182,
51253,AKOCAK (EYMİR),1929,35.199438,39.948751,35.255694,40.011086,
51254,AKOLUK (AKOLUK),1929,35.149855,39.712774,35.201159,39.778199,
51255,ALCI (ALCI),1929,35.034299,39.617709,35.082811,39.692720,
51256,ALİŞAR (ALİŞAR),1929,35.229686,39.555587,35.267241,39.614812,
51257,AŞAĞICUMAFAKILI (AŞAĞICUMAFAKILI),1929,35.132801,39.849027,35.196608,39.898018,
51258,AŞAĞIEMİRLER (AŞAĞIEMİRLER),1929,35.281638,39.966236,35.325847,40.008644,
51259,AŞAĞIKARAHACILI (AŞAĞIKARAHACILI),1929,35.153600,39.631823,35.193864,39.679444,
51260,AŞAĞIKARAKAYA (AŞAĞIKARAKAYA),1929,35.015054,39.813396,35.071872,39.867278,
51261,AYDINLAR (BAHADIN),1929,35.280154,39.657321,35.304682,39.676500,
51262,AYDINLIKEVLER,1929,35.180942,39.812754,35.209667,39.853620,
51263,AYRIDAM (AYRIDAM),1929,35.102362,39.775483,35.142504,39.827710,
51264,AYRIDAM YOZGAT YOLU MEVKİ  (AYRIDAM),1929,35.129238,39.813892,35.132926,39.814712,
51265,BABALI (BABALI),1929,35.056030,39.766907,35.103685,39.831220,
51266,BAĞLARBAŞI (BAĞLARBAŞI),1929,35.216697,39.820021,35.274311,39.859247,
51267,BAHÇELİEVLER,1929,35.183777,39.809999,35.190249,39.813737,
51268,BEDİRBABA ,1929,35.194035,39.793740,35.228506,39.818751,
51269,BOĞAZCUMAFAKILI (BOĞAZCUMAFAKILI),1929,35.143914,39.895254,35.199764,39.956037,
51270,BÜYÜKEYNELLİ (BÜYÜKEYNELLİ),1929,35.055018,39.943681,35.131314,39.995143,
51271,BÜYÜKKIŞLA (BÜYÜKKIŞLA),1929,35.227784,39.845768,35.265763,39.894814,
51272,BÜYÜKÖREN (BÜYÜKÖREN),1929,35.109349,39.505441,35.195192,39.565750,
51273,BÜYÜKTAŞLIK (BÜYÜKTAŞLIK),1929,35.027422,39.780350,35.057371,39.817960,
51274,ÇAKIRHACILI (ÇAKIRHACILI),1929,35.092223,39.667323,35.128942,39.711339,
51275,CAMİİKEBİR (ÇİĞDEMLİ),1929,35.303334,39.822452,35.306587,39.824530,
51276,ÇAMURLU (ÇAMURLU),1929,35.079203,39.561135,35.165266,39.637517,
51277,ÇARŞIBAŞI (EYMİR),1929,35.201637,40.013844,35.217976,40.027897,
51278,ÇATMASÖĞÜT (ÇATMASÖĞÜT),1929,35.224989,39.774309,35.274380,39.821974,
51279,ÇAVUŞKÖYÜ (ÇAVUŞKÖYÜ),1929,35.165205,39.588344,35.221140,39.641833,
51280,ÇAY (EYMİR),1929,35.205381,40.003512,35.250120,40.033354,
51281,ÇAY,1929,35.182838,39.806001,35.188941,39.810463,
51282,ÇAYÖZÜ (ÇAYÖZÜ),1929,35.193490,39.704381,35.240696,39.752500,
51283,CİHANŞARLI (CİHANŞARLI),1929,35.181141,39.752496,35.257608,39.793402,
51284,ÇÖTELLİ (GÜLŞEHRİ),1929,35.458649,39.748624,35.519833,39.809706,
51285,DİŞLİ (DİŞLİ),1929,35.067868,39.816891,35.142634,39.876615,
51286,DURALİDAYILI (ÇİĞDEMLİ),1929,35.265733,39.842660,35.306801,39.863352,
51287,EMİRHAN (EMİRHAN),1929,35.078199,39.638520,35.117356,39.691553,
51288,EMİRLER (EMİRLER),1929,35.253334,39.977732,35.308387,40.055411,
51289,ERKEKLİ (ERKEKLİ),1929,35.223047,39.894629,35.272394,39.949590,
51290,FARAŞLI (GÜLŞEHRİ),1929,35.465135,39.824351,35.535826,39.873950,
51291,GARİPLER (GARİPLER),1929,35.060650,39.900530,35.117305,39.944004,
51292,GEVREK (GEVREK),1929,35.303903,39.840414,35.371388,39.910176,
51293,GÖKİNİŞ (GÖKİNİŞ),1929,35.286375,39.904902,35.359479,39.967096,
51294,GÖKÖZ (GÖKÖZ),1929,35.243238,39.946918,35.278182,40.006519,
